UTC time,state,latitude,N/S Indication,longitude,E/W indication,Ground speed,position,date,f2,f3
170653.200,A,54.6591413,N,020.6531170,E,0.000,33.75,190425,1.131,1.135,
170653.300,A,54.6591413,N,020.6531175,E,0.000,34.41,190425,1.131,1.136,
170653.400,A,54.6591413,N,020.6531180,E,0.000,35.06,190425,1.133,1.137,
170653.500,A,54.6591412,N,020.6531188,E,0.000,35.73,190425,1.132,1.137,
170653.600,A,54.6591407,N,020.6531197,E,0.000,36.42,190425,1.130,1.135,
170653.700,A,54.6591403,N,020.6531205,E,0.000,37.15,190425,1.131,1.135,
170653.800,A,54.6591400,N,020.6531215,E,0.000,37.91,190425,1.132,1.136,
170653.900,A,54.6591397,N,020.6531223,E,0.000,38.69,190425,1.135,1.139,
170654.000,A,54.6591395,N,020.6531230,E,0.000,39.48,190425,1.133,1.137,
170654.100,A,54.6591392,N,020.6531238,E,0.000,40.29,190425,1.131,1.135,
170654.200,A,54.6591388,N,020.6531247,E,0.000,41.13,190425,1.132,1.137,
170654.300,A,54.6591385,N,020.6531255,E,0.000,42.00,190425,1.133,1.138,
170654.400,A,54.6591382,N,020.6531263,E,0.000,42.90,190425,1.132,1.135,
170654.500,A,54.6591378,N,020.6531270,E,0.000,43.82,190425,1.130,1.135,
170654.600,A,54.6591377,N,020.6531277,E,0.000,44.74,190425,1.130,1.135,
170654.700,A,54.6591375,N,020.6531283,E,0.000,45.68,190425,1.129,1.134,
170654.800,A,54.6591372,N,020.6531288,E,0.000,46.62,190425,1.131,1.135,
170654.900,A,54.6591368,N,020.6531293,E,0.000,47.59,190425,1.132,1.136,
170655.000,A,54.6591365,N,020.6531298,E,0.000,48.57,190425,1.133,1.137,
170655.100,A,54.6591362,N,020.6531305,E,0.000,49.56,190425,1.134,1.138,
170655.200,A,54.6591358,N,020.6531308,E,0.000,50.56,190425,1.134,1.137,
170655.300,A,54.6591355,N,020.6531310,E,0.000,51.57,190425,1.132,1.136,
170655.400,A,54.6591352,N,020.6531312,E,0.000,52.58,190425,1.135,1.138,
170655.500,A,54.6591348,N,020.6531313,E,0.000,53.58,190425,1.135,1.139,
170655.600,A,54.6591348,N,020.6531313,E,0.000,54.56,190425,1.133,1.136,
170655.700,A,54.6591347,N,020.6531313,E,0.000,55.52,190425,1.132,1.136,
170655.800,A,54.6591345,N,020.6531313,E,0.000,56.48,190425,1.132,1.135,
170655.900,A,54.6591343,N,020.6531313,E,0.000,57.42,190425,1.131,1.135,
170656.000,A,54.6591342,N,020.6531312,E,0.000,58.36,190425,1.130,1.133,
170656.100,A,54.6591340,N,020.6531312,E,0.000,59.28,190425,1.131,1.135,
170656.200,A,54.6591338,N,020.6531313,E,0.000,60.18,190425,1.133,1.137,
170656.300,A,54.6591337,N,020.6531315,E,0.000,61.09,190425,1.132,1.136,
170656.400,A,54.6591333,N,020.6531318,E,0.000,62.05,190425,1.134,1.137,
170656.500,A,54.6591332,N,020.6531320,E,0.000,63.04,190425,1.134,1.138,
170656.600,A,54.6591328,N,020.6531322,E,0.000,64.07,190425,1.132,1.136,
170656.700,A,54.6591322,N,020.6531313,E,0.000,65.20,190425,1.132,1.137,
170656.800,A,54.6591317,N,020.6531305,E,0.000,66.39,190425,1.132,1.137,
170656.900,A,54.6591308,N,020.6531297,E,0.000,67.77,190425,1.131,1.135,
170657.000,A,54.6591303,N,020.6531292,E,0.000,69.24,190425,1.134,1.138,
170657.100,A,54.6591300,N,020.6531285,E,0.000,70.84,190425,1.134,1.139,
170657.200,A,54.6591295,N,020.6531280,E,0.000,190.81,190425,1.132,1.137,
170657.300,A,54.6591288,N,020.6531277,E,0.000,194.39,190425,1.132,1.137,
170657.400,A,54.6591282,N,020.6531275,E,0.000,192.97,190425,1.133,1.137,
170657.500,A,54.6591277,N,020.6531273,E,0.000,193.34,190425,1.134,1.138,
170657.600,A,54.6591270,N,020.6531272,E,0.000,193.38,190425,1.132,1.135,
170657.700,A,54.6591262,N,020.6531272,E,0.000,190.88,190425,1.131,1.135,
170657.800,A,54.6591255,N,020.6531277,E,0.000,187.75,190425,1.130,1.134,
170657.900,A,54.6591247,N,020.6531273,E,0.000,186.57,190425,1.131,1.135,
170658.000,A,54.6591242,N,020.6531272,E,0.000,183.27,190425,1.133,1.137,
170658.100,A,54.6591232,N,020.6531267,E,0.000,182.44,190425,1.133,1.137,
170658.200,A,54.6591225,N,020.6531267,E,0.000,181.51,190425,1.131,1.135,
170658.300,A,54.6591218,N,020.6531267,E,0.000,179.44,190425,1.129,1.133,
170658.400,A,54.6591210,N,020.6531270,E,0.000,178.27,190425,1.129,1.133,
170658.500,A,54.6591203,N,020.6531265,E,0.000,178.25,190425,1.130,1.134,
170658.600,A,54.6591197,N,020.6531267,E,0.000,174.63,190425,1.132,1.137,
170658.700,A,54.6591195,N,020.6531267,E,0.000,172.81,190425,1.134,1.138,
170658.800,A,54.6591188,N,020.6531270,E,0.000,170.47,190425,1.134,1.137,
170658.900,A,54.6591183,N,020.6531268,E,0.000,170.27,190425,1.132,1.137,
170659.000,A,54.6591177,N,020.6531273,E,0.000,166.56,190425,1.131,1.135,
170659.100,A,54.6591170,N,020.6531278,E,0.000,164.42,190425,1.131,1.135,
170659.200,A,54.6591163,N,020.6531283,E,0.000,161.04,190425,1.130,1.135,
170659.300,A,54.6591158,N,020.6531282,E,0.000,162.17,190425,1.129,1.133,
170659.400,A,54.6591155,N,020.6531282,E,1.559,162.30,190425,1.130,1.135,
170659.500,A,54.6591150,N,020.6531282,E,0.000,162.01,190425,1.131,1.135,
170659.600,A,54.6591143,N,020.6531285,E,0.000,160.59,190425,1.133,1.136,
170659.700,A,54.6591138,N,020.6531288,E,0.000,158.75,190425,1.133,1.138,
170659.800,A,54.6591133,N,020.6531292,E,0.000,158.80,190425,1.131,1.136,
170659.900,A,54.6591128,N,020.6531302,E,1.572,154.95,190425,1.132,1.136,
170700.000,A,54.6591123,N,020.6531303,E,0.000,156.61,190425,1.131,1.136,
170700.100,A,54.6591118,N,020.6531310,E,0.000,157.26,190425,1.134,1.138,
170700.200,A,54.6591113,N,020.6531312,E,0.000,159.73,190425,1.134,1.138,
170700.300,A,54.6591108,N,020.6531317,E,0.000,160.12,190425,1.134,1.138,
170700.400,A,54.6591103,N,020.6531322,E,0.000,160.20,190425,1.133,1.137,
170700.500,A,54.6591100,N,020.6531327,E,0.000,160.27,190425,1.132,1.136,
170700.600,A,54.6591097,N,020.6531333,E,0.000,159.59,190425,1.132,1.135,
170700.700,A,54.6591093,N,020.6531338,E,0.000,158.57,190425,1.133,1.137,
170700.800,A,54.6591092,N,020.6531347,E,0.000,157.15,190425,1.131,1.136,
170700.900,A,54.6591087,N,020.6531352,E,0.000,156.53,190425,1.131,1.135,
170701.000,A,54.6591083,N,020.6531358,E,0.000,156.00,190425,1.131,1.135,
170701.100,A,54.6591080,N,020.6531363,E,0.000,155.09,190425,1.132,1.135,
170701.200,A,54.6591077,N,020.6531370,E,0.000,154.04,190425,1.131,1.135,
170701.300,A,54.6591072,N,020.6531375,E,0.000,153.29,190425,1.130,1.134,
170701.400,A,54.6591068,N,020.6531380,E,0.000,152.65,190425,1.131,1.135,
170701.500,A,54.6591063,N,020.6531385,E,0.000,151.98,190425,1.132,1.137,
170701.600,A,54.6591058,N,020.6531390,E,0.000,151.91,190425,1.133,1.137,
170701.700,A,54.6591053,N,020.6531395,E,0.000,151.76,190425,1.135,1.138,
170701.800,A,54.6591048,N,020.6531402,E,0.000,151.04,190425,1.134,1.139,
170701.900,A,54.6591042,N,020.6531408,E,0.000,150.63,190425,1.134,1.138,
170702.000,A,54.6591037,N,020.6531412,E,0.000,150.65,190425,1.131,1.136,
170702.100,A,54.6591032,N,020.6531415,E,0.000,150.13,190425,1.130,1.134,
170702.200,A,54.6591027,N,020.6531420,E,0.000,150.09,190425,1.131,1.134,
170702.300,A,54.6591022,N,020.6531423,E,0.000,150.06,190425,1.129,1.134,
170702.400,A,54.6591015,N,020.6531430,E,0.000,149.98,190425,1.130,1.134,
170702.500,A,54.6591010,N,020.6531437,E,0.000,149.89,190425,1.133,1.138,
170702.600,A,54.6591005,N,020.6531442,E,0.000,149.79,190425,1.133,1.137,
170702.700,A,54.6591000,N,020.6531448,E,0.000,149.69,190425,1.132,1.136,
170702.800,A,54.6590995,N,020.6531453,E,0.000,149.59,190425,1.131,1.135,
170702.900,A,54.6590988,N,020.6531458,E,0.000,149.47,190425,1.131,1.135,
170703.000,A,54.6590985,N,020.6531463,E,0.000,149.36,190425,1.132,1.137,
170703.100,A,54.6590980,N,020.6531470,E,0.000,149.23,190425,1.133,1.138,
170703.200,A,54.6590975,N,020.6531475,E,0.000,149.10,190425,1.134,1.138,
170703.300,A,54.6590968,N,020.6531477,E,0.000,149.00,190425,1.126,1.137,
170703.400,A,54.6590963,N,020.6531480,E,0.000,148.92,190425,1.126,1.137,
170703.500,A,54.6590958,N,020.6531483,E,0.000,148.85,190425,1.126,1.135,
170703.600,A,54.6590952,N,020.6531485,E,0.000,148.81,190425,1.120,1.135,
170703.700,A,54.6590948,N,020.6531487,E,0.000,148.75,190425,1.112,1.137,
170703.800,A,54.6590943,N,020.6531490,E,0.000,148.70,190425,1.102,1.138,
170703.900,A,54.6590938,N,020.6531493,E,0.000,148.66,190425,1.104,1.138,
170704.000,A,54.6590932,N,020.6531493,E,0.000,148.67,190425,1.104,1.137,
170704.100,A,54.6590927,N,020.6531500,E,0.000,148.65,190425,1.107,1.136,
170704.200,A,54.6590917,N,020.6531502,E,0.000,148.68,190425,1.124,1.137,
170704.300,A,54.6590910,N,020.6531505,E,0.000,148.72,190425,1.129,1.137,
170704.400,A,54.6590905,N,020.6531510,E,0.000,148.75,190425,1.129,1.135,
170704.500,A,54.6590898,N,020.6531515,E,0.000,148.78,190425,1.131,1.135,
170704.600,A,54.6590893,N,020.6531520,E,0.000,148.80,190425,1.132,1.137,
170704.700,A,54.6590888,N,020.6531525,E,0.000,148.82,190425,1.131,1.136,
170704.800,A,54.6590883,N,020.6531530,E,0.000,148.83,190425,1.131,1.135,
170704.900,A,54.6590877,N,020.6531535,E,0.000,148.84,190425,1.129,1.134,
170705.000,A,54.6590872,N,020.6531540,E,0.000,148.85,190425,1.131,1.135,
170705.100,A,54.6590865,N,020.6531545,E,0.000,148.85,190425,1.132,1.137,
170705.200,A,54.6590858,N,020.6531550,E,0.000,148.87,190425,1.135,1.139,
170705.300,A,54.6590852,N,020.6531555,E,0.000,148.89,190425,1.133,1.137,
170705.400,A,54.6590847,N,020.6531562,E,0.000,148.90,190425,1.133,1.137,
170705.500,A,54.6590842,N,020.6531568,E,0.000,148.90,190425,1.134,1.138,
170705.600,A,54.6590838,N,020.6531575,E,0.000,148.87,190425,1.131,1.136,
170705.700,A,54.6590835,N,020.6531582,E,0.000,148.81,190425,1.131,1.136,
170705.800,A,54.6590833,N,020.6531590,E,0.000,148.71,190425,1.132,1.136,
170705.900,A,54.6590828,N,020.6531597,E,0.000,148.59,190425,1.130,1.134,
170706.000,A,54.6590825,N,020.6531603,E,0.000,148.46,190425,1.132,1.136,
170706.100,A,54.6590822,N,020.6531610,E,0.000,148.31,190425,1.132,1.137,
170706.200,A,54.6590817,N,020.6531617,E,0.000,148.14,190425,1.134,1.138,
170706.300,A,54.6590813,N,020.6531623,E,0.000,147.98,190425,1.132,1.136,
170706.400,A,54.6590810,N,020.6531633,E,0.000,147.79,190425,1.131,1.135,
170706.500,A,54.6590808,N,020.6531642,E,0.000,147.59,190425,1.129,1.134,
170706.600,A,54.6590807,N,020.6531648,E,0.000,147.37,190425,1.129,1.133,
170706.700,A,54.6590803,N,020.6531653,E,0.000,147.17,190425,1.130,1.135,
170706.800,A,54.6590800,N,020.6531662,E,0.000,146.96,190425,1.130,1.135,
170706.900,A,54.6590795,N,020.6531667,E,0.000,146.77,190425,1.130,1.134,
170707.000,A,54.6590788,N,020.6531672,E,0.000,146.60,190425,1.130,1.134,
170707.100,A,54.6590783,N,020.6531677,E,0.000,146.46,190425,1.130,1.134,
170707.200,A,54.6590778,N,020.6531680,E,0.000,146.34,190425,1.132,1.136,
170707.300,A,54.6590772,N,020.6531685,E,0.000,146.26,190425,1.133,1.138,
170707.400,A,54.6590767,N,020.6531688,E,0.000,146.21,190425,1.131,1.136,
170707.500,A,54.6590760,N,020.6531690,E,0.000,146.21,190425,1.131,1.135,
170707.600,A,54.6590752,N,020.6531692,E,0.000,146.26,190425,1.131,1.135,
170707.700,A,54.6590742,N,020.6531693,E,0.000,146.34,190425,1.131,1.135,
170707.800,A,54.6590733,N,020.6531695,E,0.000,146.45,190425,1.131,1.135,
170707.900,A,54.6590723,N,020.6531697,E,0.000,146.60,190425,1.134,1.138,
170708.000,A,54.6590713,N,020.6531697,E,0.000,146.79,190425,1.134,1.138,
170708.100,A,54.6590703,N,020.6531698,E,0.000,147.01,190425,1.133,1.136,
170708.200,A,54.6590693,N,020.6531698,E,0.000,147.25,190425,1.132,1.136,
170708.300,A,54.6590683,N,020.6531698,E,0.000,147.50,190425,1.131,1.135,
170708.400,A,54.6590675,N,020.6531702,E,0.000,147.73,190425,1.129,1.134,
170708.500,A,54.6590667,N,020.6531707,E,0.000,147.92,190425,1.129,1.133,
170708.600,A,54.6590660,N,020.6531712,E,0.000,148.08,190425,1.129,1.133,
170708.700,A,54.6590653,N,020.6531715,E,0.000,148.22,190425,1.131,1.135,
170708.800,A,54.6590648,N,020.6531718,E,0.000,148.35,190425,1.133,1.138,
170708.900,A,54.6590643,N,020.6531722,E,0.000,148.47,190425,1.132,1.137,
170709.000,A,54.6590642,N,020.6531723,E,0.000,148.58,190425,1.132,1.137,
170709.100,A,54.6590638,N,020.6531728,E,0.000,148.66,190425,1.133,1.137,
170709.200,A,54.6590638,N,020.6531733,E,0.000,148.67,190425,1.131,1.136,
170709.300,A,54.6590635,N,020.6531740,E,0.000,148.64,190425,1.130,1.134,
170709.400,A,54.6590632,N,020.6531745,E,0.000,148.57,190425,1.130,1.135,
170709.500,A,54.6590627,N,020.6531748,E,0.000,148.50,190425,1.130,1.135,
170709.600,A,54.6590623,N,020.6531755,E,0.000,148.40,190425,1.129,1.133,
170709.700,A,54.6590625,N,020.6531760,E,0.000,148.27,190425,1.128,1.133,
170709.800,A,54.6590627,N,020.6531763,E,0.000,148.11,190425,1.129,1.133,
170709.900,A,54.6590630,N,020.6531768,E,0.000,147.91,190425,1.130,1.134,
170710.000,A,54.6590633,N,020.6531772,E,0.000,147.68,190425,1.130,1.134,
170710.100,A,54.6590633,N,020.6531772,E,0.000,147.46,190425,1.129,1.133,
170710.200,A,54.6590637,N,020.6531772,E,0.000,147.23,190425,1.131,1.136,
170710.300,A,54.6590638,N,020.6531773,E,0.000,146.97,190425,1.132,1.136,
170710.400,A,54.6590637,N,020.6531767,E,0.000,146.76,190425,1.135,1.139,
170710.500,A,54.6590635,N,020.6531765,E,0.000,146.57,190425,1.137,1.140,
170710.600,A,54.6590633,N,020.6531762,E,0.000,146.41,190425,1.134,1.138,
170710.700,A,54.6590630,N,020.6531758,E,0.000,146.29,190425,1.132,1.136,
170710.800,A,54.6590627,N,020.6531753,E,0.000,146.20,190425,1.132,1.137,
170710.900,A,54.6590625,N,020.6531752,E,0.000,146.13,190425,1.132,1.137,
170711.000,A,54.6590623,N,020.6531748,E,0.000,146.09,190425,1.132,1.136,
170711.100,A,54.6590620,N,020.6531748,E,0.000,146.06,190425,1.131,1.136,
170711.200,A,54.6590617,N,020.6531747,E,0.000,146.07,190425,1.130,1.134,
170711.300,A,54.6590613,N,020.6531745,E,0.000,146.10,190425,1.130,1.134,
170711.400,A,54.6590613,N,020.6531745,E,0.000,146.14,190425,1.130,1.135,
170711.500,A,54.6590613,N,020.6531747,E,0.000,146.17,190425,1.130,1.135,
170711.600,A,54.6590615,N,020.6531748,E,0.000,146.18,190425,1.130,1.134,
170711.700,A,54.6590615,N,020.6531750,E,0.000,146.19,190425,1.131,1.136,
170711.800,A,54.6590613,N,020.6531752,E,0.000,146.20,190425,1.131,1.136,
170711.900,A,54.6590613,N,020.6531752,E,0.000,146.21,190425,1.132,1.136,
170712.000,A,54.6590612,N,020.6531755,E,0.000,146.21,190425,1.133,1.138,
170712.100,A,54.6590612,N,020.6531758,E,0.000,146.19,190425,1.135,1.138,
170712.200,A,54.6590608,N,020.6531758,E,0.000,146.17,190425,1.132,1.138,
170712.300,A,54.6590607,N,020.6531760,E,0.000,146.17,190425,0.085,0.469,
170712.400,A,54.6590607,N,020.6531760,E,0.000,146.16,190425,0.313,0.375,
170712.500,A,54.6590603,N,020.6531763,E,0.000,146.15,190425,0.748,0.776,
170712.600,A,54.6590602,N,020.6531765,E,0.000,146.13,190425,0.946,0.960,
170712.700,A,54.6590602,N,020.6531768,E,0.000,146.10,190425,1.040,1.049,
170712.800,A,54.6590600,N,020.6531770,E,0.000,146.05,190425,1.087,1.093,
170712.900,A,54.6590600,N,020.6531772,E,0.000,146.01,190425,1.108,1.113,
170713.000,A,54.6590600,N,020.6531773,E,0.000,145.95,190425,1.118,1.123,
170713.100,A,54.6590598,N,020.6531775,E,0.000,145.88,190425,1.125,1.130,
170713.200,A,54.6590598,N,020.6531777,E,0.000,145.80,190425,1.133,1.136,
170713.300,A,54.6590598,N,020.6531780,E,0.000,145.71,190425,1.134,1.138,
170713.400,A,54.6590598,N,020.6531782,E,0.000,145.60,190425,1.132,1.135,
170713.500,A,54.6590600,N,020.6531787,E,0.000,145.44,190425,1.131,1.133,
170713.600,A,54.6590600,N,020.6531790,E,0.000,145.25,190425,1.131,1.133,
170713.700,A,54.6590602,N,020.6531793,E,0.000,145.03,190425,1.132,1.134,
170713.800,A,54.6590602,N,020.6531795,E,0.000,144.77,190425,1.131,1.133,
170713.900,A,54.6590602,N,020.6531798,E,0.000,144.48,190425,1.131,1.133,
170714.000,A,54.6590603,N,020.6531802,E,0.000,144.14,190425,1.130,1.132,
170714.100,A,54.6590607,N,020.6531807,E,0.000,143.72,190425,1.132,1.134,
170714.200,A,54.6590608,N,020.6531810,E,0.000,143.26,190425,1.132,1.134,
170714.300,A,54.6590610,N,020.6531815,E,0.000,142.70,190425,1.131,1.133,
170714.400,A,54.6590612,N,020.6531820,E,0.000,142.05,190425,1.131,1.133,
170714.500,A,54.6590613,N,020.6531823,E,0.000,141.34,190425,1.131,1.133,
170714.600,A,54.6590613,N,020.6531827,E,0.000,140.56,190425,1.130,1.132,
170714.700,A,54.6590613,N,020.6531832,E,0.000,139.72,190425,1.132,1.134,
170714.800,A,54.6590615,N,020.6531838,E,0.000,138.74,190425,1.132,1.134,
170714.900,A,54.6590615,N,020.6531845,E,0.000,137.66,190425,1.130,1.132,
170715.000,A,54.6590617,N,020.6531850,E,0.000,136.49,190425,1.129,1.132,
170715.100,A,54.6590617,N,020.6531858,E,0.000,135.16,190425,1.131,1.133,
170715.200,A,54.6590620,N,020.6531862,E,0.000,133.71,190425,1.132,1.133,
170715.300,A,54.6590620,N,020.6531867,E,0.000,132.23,190425,1.131,1.133,
170715.400,A,54.6590622,N,020.6531872,E,0.000,130.65,190425,1.132,1.134,
170715.500,A,54.6590623,N,020.6531875,E,0.000,129.00,190425,1.130,1.132,
170715.600,A,54.6590625,N,020.6531880,E,0.000,127.28,190425,1.131,1.133,
170715.700,A,54.6590627,N,020.6531883,E,0.000,125.46,190425,1.132,1.133,
170715.800,A,54.6590628,N,020.6531888,E,0.000,123.55,190425,1.131,1.133,
170715.900,A,54.6590630,N,020.6531893,E,0.000,121.55,190425,1.131,1.133,
170716.000,A,54.6590632,N,020.6531898,E,0.000,119.45,190425,1.133,1.135,
170716.100,A,54.6590635,N,020.6531903,E,0.000,117.26,190425,1.132,1.134,
170716.200,A,54.6590637,N,020.6531910,E,0.000,115.00,190425,1.132,1.134,
170716.300,A,54.6590637,N,020.6531915,E,0.000,112.70,190425,1.132,1.134,
170716.400,A,54.6590638,N,020.6531920,E,0.000,110.35,190425,1.132,1.134,
170716.500,A,54.6590640,N,020.6531925,E,0.000,107.97,190425,1.132,1.134,
170716.600,A,54.6590643,N,020.6531932,E,0.000,105.55,190425,1.131,1.133,
170716.700,A,54.6590645,N,020.6531937,E,0.000,103.10,190425,1.130,1.132,
170716.800,A,54.6590648,N,020.6531942,E,0.000,100.65,190425,1.130,1.133,
170716.900,A,54.6590652,N,020.6531948,E,0.000,98.17,190425,1.132,1.134,
170717.000,A,54.6590655,N,020.6531957,E,0.000,95.70,190425,1.131,1.133,
170717.100,A,54.6590660,N,020.6531957,E,0.000,93.20,190425,1.131,1.133,
170717.200,A,54.6590663,N,020.6531958,E,0.000,90.75,190425,1.131,1.133,
170717.300,A,54.6590665,N,020.6531962,E,0.000,88.39,190425,1.131,1.133,
170717.400,A,54.6590667,N,020.6531965,E,0.000,86.10,190425,1.130,1.132,
170717.500,A,54.6590670,N,020.6531970,E,0.000,83.84,190425,1.131,1.133,
170717.600,A,54.6590673,N,020.6531975,E,0.000,81.64,190425,1.132,1.133,
170717.700,A,54.6590677,N,020.6531982,E,0.000,79.52,190425,1.131,1.133,
170717.800,A,54.6590680,N,020.6531988,E,0.000,77.47,190425,1.131,1.133,
170717.900,A,54.6590685,N,020.6531995,E,0.000,75.52,190425,1.130,1.132,
170718.000,A,54.6590688,N,020.6532003,E,0.000,73.67,190425,1.132,1.134,
170718.100,A,54.6590692,N,020.6532010,E,0.000,71.95,190425,1.133,1.135,
170718.200,A,54.6590693,N,020.6532017,E,0.000,70.35,190425,1.134,1.137,
170718.300,A,54.6590697,N,020.6532022,E,0.000,68.88,190425,1.135,1.138,
170718.400,A,54.6590698,N,020.6532025,E,0.000,67.52,190425,1.132,1.135,
170718.500,A,54.6590702,N,020.6532032,E,0.000,66.27,190425,1.131,1.133,
170718.600,A,54.6590705,N,020.6532038,E,0.000,65.11,190425,1.133,1.135,
170718.700,A,54.6590708,N,020.6532042,E,0.000,64.01,190425,1.132,1.135,
170718.800,A,54.6590710,N,020.6532043,E,0.000,62.98,190425,1.132,1.135,
170718.900,A,54.6590712,N,020.6532045,E,0.000,62.01,190425,1.133,1.135,
170719.000,A,54.6590712,N,020.6532048,E,0.000,61.12,190425,1.131,1.134,
170719.100,A,54.6590713,N,020.6532047,E,0.000,60.26,190425,1.131,1.133,
170719.200,A,54.6590713,N,020.6532050,E,0.000,59.47,190425,1.134,1.136,
170719.300,A,54.6590713,N,020.6532052,E,0.000,58.74,190425,1.132,1.135,
170719.400,A,54.6590713,N,020.6532052,E,0.000,58.07,190425,1.131,1.133,
170719.500,A,54.6590712,N,020.6532050,E,0.000,57.43,190425,1.130,1.133,
170719.600,A,54.6590712,N,020.6532048,E,0.000,56.81,190425,1.131,1.133,
170719.700,A,54.6590712,N,020.6532047,E,0.000,56.21,190425,1.132,1.134,
170719.800,A,54.6590710,N,020.6532047,E,0.000,55.66,190425,1.131,1.133,
170719.900,A,54.6590710,N,020.6532045,E,0.000,55.12,190425,1.131,1.134,
170720.000,A,54.6590710,N,020.6532045,E,0.000,54.60,190425,1.131,1.133,
170720.100,A,54.6590710,N,020.6532047,E,0.000,54.10,190425,1.132,1.134,
170720.200,A,54.6590710,N,020.6532048,E,0.000,53.61,190425,1.131,1.133,
170720.300,A,54.6590710,N,020.6532050,E,0.000,53.15,190425,1.133,1.135,
170720.400,A,54.6590708,N,020.6532048,E,0.000,52.71,190425,1.132,1.134,
170720.500,A,54.6590708,N,020.6532048,E,0.000,52.29,190425,1.133,1.134,
170720.600,A,54.6590710,N,020.6532052,E,0.000,51.90,190425,1.133,1.135,
170720.700,A,54.6590710,N,020.6532058,E,0.000,51.54,190425,1.133,1.135,
170720.800,A,54.6590710,N,020.6532062,E,0.000,51.21,190425,1.133,1.135,
170720.900,A,54.6590708,N,020.6532063,E,0.000,50.93,190425,1.132,1.134,
170721.000,A,54.6590707,N,020.6532067,E,0.000,50.72,190425,1.133,1.135,
170721.100,A,54.6590705,N,020.6532072,E,0.000,50.56,190425,1.133,1.135,
170721.200,A,54.6590705,N,020.6532073,E,0.000,50.44,190425,1.131,1.134,
170721.300,A,54.6590703,N,020.6532077,E,0.000,50.34,190425,1.132,1.134,
170721.400,A,54.6590702,N,020.6532080,E,0.000,50.29,190425,1.133,1.135,
170721.500,A,54.6590702,N,020.6532085,E,0.000,50.27,190425,1.133,1.135,
170721.600,A,54.6590700,N,020.6532088,E,0.000,50.28,190425,1.134,1.136,
170721.700,A,54.6590698,N,020.6532093,E,0.000,50.33,190425,1.132,1.134,
170721.800,A,54.6590695,N,020.6532098,E,0.000,50.42,190425,1.132,1.134,
170721.900,A,54.6590693,N,020.6532102,E,0.000,50.56,190425,1.132,1.134,
170722.000,A,54.6590692,N,020.6532107,E,0.000,50.74,190425,1.131,1.133,
170722.100,A,54.6590690,N,020.6532110,E,0.000,50.92,190425,1.130,1.132,
170722.200,A,54.6590690,N,020.6532113,E,0.000,51.12,190425,1.133,1.135,
170722.300,A,54.6590688,N,020.6532117,E,0.000,51.31,190425,1.133,1.136,
170722.400,A,54.6590688,N,020.6532120,E,0.000,51.51,190425,1.133,1.135,
170722.500,A,54.6590687,N,020.6532125,E,0.000,51.72,190425,1.132,1.134,
170722.600,A,54.6590685,N,020.6532128,E,0.000,51.94,190425,1.133,1.135,
170722.700,A,54.6590682,N,020.6532130,E,0.000,52.16,190425,1.131,1.133,
170722.800,A,54.6590682,N,020.6532133,E,0.000,52.39,190425,1.132,1.134,
170722.900,A,54.6590682,N,020.6532140,E,0.000,52.63,190425,1.132,1.134,
170723.000,A,54.6590680,N,020.6532145,E,0.000,52.88,190425,1.131,1.133,
170723.100,A,54.6590680,N,020.6532153,E,0.000,53.15,190425,1.131,1.133,
170723.200,A,54.6590678,N,020.6532158,E,0.000,53.42,190425,1.131,1.133,
170723.300,A,54.6590678,N,020.6532162,E,0.000,53.69,190425,1.132,1.134,
170723.400,A,54.6590677,N,020.6532167,E,0.000,53.95,190425,1.132,1.134,
170723.500,A,54.6590677,N,020.6532172,E,0.000,54.21,190425,1.132,1.134,
170723.600,A,54.6590677,N,020.6532178,E,0.000,54.47,190425,1.131,1.133,
170723.700,A,54.6590677,N,020.6532185,E,0.000,54.72,190425,1.131,1.133,
170723.800,A,54.6590677,N,020.6532188,E,0.000,54.95,190425,1.131,1.133,
170723.900,A,54.6590677,N,020.6532192,E,0.000,55.17,190425,1.132,1.134,
170724.000,A,54.6590678,N,020.6532195,E,0.000,55.37,190425,1.134,1.136,
170724.100,A,54.6590678,N,020.6532198,E,0.000,55.54,190425,1.133,1.135,
170724.200,A,54.6590677,N,020.6532203,E,0.000,55.71,190425,1.134,1.136,
170724.300,A,54.6590677,N,020.6532205,E,0.000,55.87,190425,1.133,1.135,
170724.400,A,54.6590677,N,020.6532208,E,0.000,56.03,190425,1.132,1.134,
170724.500,A,54.6590675,N,020.6532208,E,0.000,56.17,190425,1.131,1.133,
170724.600,A,54.6590673,N,020.6532210,E,0.000,56.32,190425,1.132,1.134,
170724.700,A,54.6590672,N,020.6532210,E,0.000,56.47,190425,1.134,1.137,
170724.800,A,54.6590670,N,020.6532208,E,0.000,56.61,190425,1.133,1.135,
170724.900,A,54.6590668,N,020.6532207,E,0.000,56.75,190425,1.132,1.134,
170725.000,A,54.6590667,N,020.6532207,E,0.000,56.89,190425,1.132,1.134,
170725.100,A,54.6590665,N,020.6532203,E,0.000,57.02,190425,1.134,1.136,
170725.200,A,54.6590663,N,020.6532205,E,0.000,57.15,190425,1.133,1.135,
170725.300,A,54.6590663,N,020.6532208,E,0.000,57.29,190425,1.132,1.134,
170725.400,A,54.6590663,N,020.6532215,E,0.000,57.45,190425,1.133,1.135,
170725.500,A,54.6590663,N,020.6532225,E,0.000,57.64,190425,1.133,1.135,
